"Kinematic viscosity, m<SUP>2</SUP>/s","Pressure, kPa","Temperature, K","Viscosity, Pa&#8226;s",salt_name
,101.325,303.15,0.691,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,308.15,0.45,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,313.15,0.303,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,318.15,0.213,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,323.15,0.147,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,328.15,0.112,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,333.15,0.087,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,338.15,0.069,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,343.15,0.056,"1-hexyl-2,3-dimethylimidazolium 4-nitropyrazolide"
,101.325,288.15,0.274,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,293.15,0.1981,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,298.15,0.1456,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,303.15,0.1104,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,308.15,0.0856,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,313.15,0.0679,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,318.15,0.0544,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,323.15,0.0445,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,328.15,0.0369,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,333.15,0.031,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,338.15,0.0262,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,343.15,0.0225,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,348.15,0.0195,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,353.15,0.017,1-methyl-1-propylpiperidinium bis(trifluoromethylsulfonyl)imide
,101.325,288.15,0.345,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,293.15,0.2477,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,298.15,0.1802,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,303.15,0.1354,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,308.15,0.104,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,313.15,0.0817,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,318.15,0.0649,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,323.15,0.0525,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,328.15,0.0432,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,333.15,0.036,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,338.15,0.0302,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,343.15,0.0257,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,348.15,0.0221,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,353.15,0.0192,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,288.15,0.0889,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,293.15,0.0687,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,298.15,0.0543,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,303.15,0.0437,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,308.15,0.0357,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,313.15,0.0296,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,318.15,0.025,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,323.15,0.0212,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,328.15,0.0183,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,333.15,0.0159,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,338.15,0.0139,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,343.15,0.0122,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,348.15,0.0109,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,353.15,0.0097,3-methyl-1-propylpyridinium bis(trifluoromethylsulfonyl)imide
,101.325,288.15,0.1078,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,293.15,0.0827,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,298.15,0.0647,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,303.15,0.0517,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,308.15,0.042,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,313.15,0.0346,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,318.15,0.0289,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,323.15,0.0244,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,328.15,0.0208,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,333.15,0.0179,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,338.15,0.0155,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,343.15,0.0136,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,348.15,0.012,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,353.15,0.0107,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,298.15,0.107,1-butyl-1-methylpyrrolidinium acetate
,101.325,303.15,0.08,1-butyl-1-methylpyrrolidinium acetate
,101.325,308.15,0.061,1-butyl-1-methylpyrrolidinium acetate
,101.325,313.15,0.048,1-butyl-1-methylpyrrolidinium acetate
,101.325,318.15,0.038,1-butyl-1-methylpyrrolidinium acetate
,101.325,323.15,0.031,1-butyl-1-methylpyrrolidinium acetate
,101.325,328.15,0.026,1-butyl-1-methylpyrrolidinium acetate
,101.325,333.15,0.022,1-butyl-1-methylpyrrolidinium acetate
,101.325,338.15,0.0181,1-butyl-1-methylpyrrolidinium acetate
,101.325,343.15,0.0154,1-butyl-1-methylpyrrolidinium acetate
,101.325,348.15,0.0133,1-butyl-1-methylpyrrolidinium acetate
,101.325,353.15,0.0118,1-butyl-1-methylpyrrolidinium acetate
,101.325,358.15,0.0102,1-butyl-1-methylpyrrolidinium acetate
,101.325,363.15,0.009,1-butyl-1-methylpyrrolidinium acetate
,101.325,293.15,0.1074,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,298.15,0.0814,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,303.15,0.06336,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,308.15,0.0503,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,313.15,0.04069,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,318.15,0.0334,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,323.15,0.02781,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,328.15,0.02346,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,333.15,0.02005,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,338.15,0.01724,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,343.15,0.01499,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,348.15,0.01314,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,353.15,0.01163,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,358.15,0.01031,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,363.15,0.00922,1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide
,101.325,293.15,0.0842,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,298.15,0.06574,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,303.15,0.05239,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,308.15,0.04246,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,313.15,0.03493,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,318.15,0.02913,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,323.15,0.02459,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,328.15,0.02097,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,333.15,0.0181,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,338.15,0.01571,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,343.15,0.01377,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,348.15,0.01215,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,353.15,0.01082,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,358.15,0.00966,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,363.15,0.00869,"1-butyl-3-methylpyridinium 1,1,1-trifluoro-N-[(trifluoromethyl)sulfonyl]methanesulfonamide"
,101.325,293.15,0.1354,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.1001,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.0763,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.05956,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.04748,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.03842,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.03163,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.0264,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.02236,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.01908,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.01647,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.01435,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.01263,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.01114,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,363.15,0.00993,1-isobutyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)imide
,101.325,293.15,0.1017,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,298.15,0.0796,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,303.15,0.06364,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,308.15,0.05171,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,313.15,0.04267,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,318.15,0.0356,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,323.15,0.03007,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,328.15,0.02566,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,333.15,0.02216,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,338.15,0.01921,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,343.15,0.01683,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,348.15,0.01484,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,353.15,0.01321,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,358.15,0.01177,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,363.15,0.01057,1-butyl-1-methylpyrrolidinium bis[(trifluoromethyl)sulfonyl]imide
,101.325,293.15,0.0836,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.06629,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.05353,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.04391,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.03652,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.03075,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.02618,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.02252,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.01957,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.01709,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.01506,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.01336,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.01195,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.0107,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,363.15,0.00965,1-isobutyl-1-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide
,101.325,293.15,0.2613,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,298.15,0.1891,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,303.15,0.1414,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,308.15,0.1083,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,313.15,0.0849,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,318.15,0.06724,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,323.15,0.05434,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,328.15,0.04455,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,333.15,0.03709,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,338.15,0.03109,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,343.15,0.02641,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,348.15,0.02265,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,353.15,0.01965,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,358.15,0.01709,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,363.15,0.01501,1-butyl-1-methylpiperidinium bis(trifluoromethanesulfonyl)imide
,101.325,293.15,0.08787,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,298.15,0.06877,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,303.15,0.05495,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,308.15,0.04469,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,313.15,0.03691,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,318.15,0.03087,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,323.15,0.02616,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,328.15,0.02238,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,333.15,0.0194,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,338.15,0.0169,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,343.15,0.014857,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,348.15,0.013156,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,353.15,0.011754,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,358.15,0.010516,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,363.15,0.009483,"1,2-diethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide"
,101.325,293.15,0.2162,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.1593,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.1208,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.09345,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.07388,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.059,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.04797,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.03954,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.03306,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.02782,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.02371,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.02039,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.01772,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.015436,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,363.15,0.01358,1-ethyl-2-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,293.15,0.1399,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.105,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.08109,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.0639,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.05137,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.04181,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.03457,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.02896,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.02459,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.021,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.01815,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.015824,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.013938,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.012297,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,363.15,0.010947,1-ethyl-2-propylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,293.15,0.1468,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.1098,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.08449,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.06634,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.05317,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.04311,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.03555,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.0297,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.02514,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.02142,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.01845,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.016039,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.014087,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.012393,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,363.15,0.011004,2-butyl-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,293.15,0.1444,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,298.15,0.1088,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,303.15,0.08399,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,308.15,0.06614,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,313.15,0.053,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,318.15,0.04306,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,323.15,0.03553,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,328.15,0.02965,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,333.15,0.02511,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,338.15,0.0214,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,343.15,0.01844,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,348.15,0.016019,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,353.15,0.014062,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
,101.325,358.15,0.012361,1-ethyl-2-pentylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide
